pid,worker,iteration,target,best_target,acq_params,MODEL_WEIGHT_TUNE,POLICY_WEIGHT_TUNE,LEARNING_RATE_TUNE,LAYER1_TUNE,LAYER2_TUNE
21184,5,4,314.79999999999995,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 30, 'kappa': 3.1622776601683746, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",12.297801152780481,0.17189969097830848,0.003236647797226893,17,23
22334,0,5,315.99999999999994,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",376.1901405191922,0.015521473552298114,0.001170797619027446,98,28
22331,1,5,303.7999999999999,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",150.22162788184767,0.010479250123283072,0.0029653037092518602,116,18
22330,2,5,285.8,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",174.53975447110292,0.01,0.0024041148796833485,212,32
22332,3,5,293.99999999999994,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",5752.98436087173,0.012971194644843437,2.2681654488794834e-05,235,14
22335,4,5,286.00000000000006,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",10000.0,0.01,0.0009147877690966645,256,32
22333,5,5,315.99999999999994,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",16.698299671496056,0.3319080303025469,0.0024805061639035296,16,32
23212,0,6,339.99999999999994,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",26.5033767257947,0.0163347618149387,0.006115031202937057,132,24
23209,1,6,321.9999999999999,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",31.48217880270334,0.01,0.008320276240917199,98,26
23208,2,6,296.6,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",71.58785499398643,0.01,0.007171846241926307,87,28
23210,3,6,279.00000000000006,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",10000.0,100.0,1e-05,256,256
23207,4,6,300.02,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",116.0748951576935,0.0322896144299077,0.004179910669633782,133,30
23211,5,6,309.19999999999993,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",10000.0,100.0,1e-05,256,256
24239,0,7,288.20000000000005,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",3.92243068016954,0.011136353261694883,0.004580384901252554,246,27
24240,1,7,306.79999999999995,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",15.442280654299983,0.01,0.023520785514773882,180,24
24243,2,7,339.9999999999999,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",9.3632281491923,0.01,0.030024385907025854,256,23
24244,3,7,266.6000000000001,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",102.32617554953764,0.01,0.0008452617082951966,238,8
