pid,worker,iteration,target,best_target,acq_params,MODEL_WEIGHT_TUNE,POLICY_WEIGHT_TUNE,LEARNING_RATE_TUNE,VARIANCE_TUNE,LAYER1_TUNE
40878,6,4,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1e-05,0.01,256
40873,7,4,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 40, 'kappa': 3.1622776601683724, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,100.0,1e-05,0.01,8
41670,0,5,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1.0,100.0,256
41672,1,5,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1e-05,0.01,8
41676,2,5,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1.0,0.01,256
41673,3,5,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1.0,0.01,256
41669,4,5,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1.0,0.01,256
41675,5,5,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1.0,0.01,256
41671,6,5,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,0.9999999999999998,100.0,256
41674,7,5,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 48, 'kappa': 2.511886431509573, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1.0,100.0,256
42404,0,6,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1.0,0.01,8
42405,1,6,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1.0,100.0,256
42401,2,6,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,100.0,1.0,0.01,8
42402,3,6,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1.0,0.01,8
42400,4,6,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1.0,0.01,8
42403,5,6,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,100.0,1.0,0.01,8
42399,6,6,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,100.0,1.0,0.01,8
42406,7,6,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 56, 'kappa': 1.9952623149688733, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,100.0,1.0,0.01,8
43102,0,7,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1e-05,100.0,256
43108,1,7,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1e-05,100.0,8
43104,2,7,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1e-05,100.0,8
43105,3,7,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1e-05,100.0,8
43107,4,7,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1e-05,100.0,8
43106,5,7,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1e-05,100.0,8
43103,6,7,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1.0,100.0,8
43101,7,7,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 64, 'kappa': 1.5848931924611078, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1e-05,0.01,8
43829,0,8,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1e-05,0.01,256
43830,1,8,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1e-05,0.01,256
43827,2,8,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1e-05,0.01,256
43824,3,8,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1e-05,100.0,256
43823,4,8,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1e-05,0.01,256
43828,5,8,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1e-05,0.01,256
