pid,worker,iteration,target,best_target,acq_params,MODEL_WEIGHT_TUNE,POLICY_WEIGHT_TUNE,LEARNING_RATE_TUNE,LAYER1_TUNE,LAYER2_TUNE
64618,4,5,-21614.23630166264,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",97.17251763516214,0.09068225273684005,0.031493040341786314,36,205
64615,5,5,-21678.553006384187,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",69.19327580803629,4.309170059746499,0.23769814041948,12,9
65841,0,6,-21739.215706410007,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",208.42076757860653,0.05111267357084535,0.026624746036434454,37,239
65843,1,6,-21651.239280342787,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",202.61778275125076,10.599291298789218,0.12472575297732014,13,10
65840,2,6,-21782.41552211152,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",185.83940981394957,0.07141324582003687,0.04142021461557819,30,217
65842,3,6,-21680.342235038654,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",156.6161738665342,8.25924052399784,0.15649813388209174,14,10
65839,4,6,-21661.950237015677,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",126.88997751727099,6.050097851224374,0.3509589119068571,15,9
65838,5,6,-21671.501999554017,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",176.56624355252887,7.0795201502451155,0.2326343666760121,12,9
67206,0,7,-21648.47296969756,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",205.35506502425878,0.13426011342261707,0.060150435730197536,30,244
67207,1,7,-21652.611836112577,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",103.67525160567081,11.184085071734687,0.19836880993435047,12,10
67205,2,7,-21675.073377208188,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",85.22931946469686,7.393009209583471,0.11973634335910631,13,9
67208,3,7,-21680.809284438397,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",79.88604014625622,7.129324911801769,0.12401320235236782,13,9
67209,4,7,-21648.79793710601,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",102.8039882109187,6.220530199579024,0.17182285445550052,11,10
67210,5,7,-21675.935705683587,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",102.23672536140052,6.204923930544402,0.1713938257657483,11,10
68544,0,8,-21677.400973918826,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",102.89933111784839,11.109570789830041,0.19765690198228097,12,10
68539,1,8,-21659.318939358578,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",105.60809116487714,6.210497766089761,0.16814820551296497,12,10
68542,2,8,-21664.764104813767,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",131.39597359685612,6.902418980311103,0.19337235513348516,12,10
68541,3,8,-21627.18445921232,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",132.2092737029711,6.9226896916285945,0.19391261957666217,12,10
68540,4,8,-21673.617566031324,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",133.08141994700696,6.944968869956362,0.19445183099498295,12,10
68543,5,8,-21675.161659264035,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",102.83609784698311,8.699147706533799,0.17364662009552387,13,8
70447,0,9,-21671.58906591639,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",132.67105894553657,6.850176698959905,0.19186752091404205,12,10
70446,1,9,-21753.18264468867,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",62.41866210290292,0.053247749793095135,0.05757810092947256,30,192
70448,2,9,-21621.50279852547,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",0.1,44.155697482841916,1e-05,256,8
70443,3,9,-21621.49245761209,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",0.1,100.0,1e-05,256,10
70445,4,9,-21671.489653694698,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",127.81310314326882,13.844090971216009,0.21796706105404937,12,10
70444,5,9,-21648.136413661363,-21521.489915374896,"{'random_state': RandomState(MT19937) at 0x7602526D7740, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",131.974423146306,6.823891791812981,0.1914369469880456,12,10
