pid,worker,iteration,target,best_target,acq_params,MODEL_WEIGHT_TUNE,POLICY_WEIGHT_TUNE,LEARNING_RATE_TUNE,LAYER1_TUNE,LAYER2_TUNE
76985,5,2,47.04937812901976,52.40246247379602,"{'random_state': RandomState(MT19937) at 0x11DF35A40, 'i': 18, 'kappa': 2.5118864315095792, 'exploration_decay': 0.9261187281287935, 'exploration_decay_delay': 0}",9186.104708910734,0.019234875498072374,1.2757322147869363e-05,141,132
88481,0,3,48.89158275809981,52.40246247379602,"{'random_state': RandomState(MT19937) at 0x11DF35A40, 'i': 24, 'kappa': 1.584893192461113, 'exploration_decay': 0.9261187281287935, 'exploration_decay_delay': 0}",4990.148522124044,75.09477620618756,1.5521045138972176e-05,160,229
88480,1,3,45.50458925440198,52.40246247379602,"{'random_state': RandomState(MT19937) at 0x11DF35A40, 'i': 24, 'kappa': 1.584893192461113, 'exploration_decay': 0.9261187281287935, 'exploration_decay_delay': 0}",5580.673589088142,93.63830174939991,0.00029512855566195,214,211
88477,2,3,36.58401895090228,52.40246247379602,"{'random_state': RandomState(MT19937) at 0x11DF35A40, 'i': 24, 'kappa': 1.584893192461113, 'exploration_decay': 0.9261187281287935, 'exploration_decay_delay': 0}",2933.798778331554,62.69821244145253,3.972643226046937e-05,23,235
88476,3,3,46.21346277270615,52.40246247379602,"{'random_state': RandomState(MT19937) at 0x11DF35A40, 'i': 24, 'kappa': 1.584893192461113, 'exploration_decay': 0.9261187281287935, 'exploration_decay_delay': 0}",6859.129042437326,39.698351523101294,0.0012087527866144955,235,226
88479,4,3,25.677101065529627,52.40246247379602,"{'random_state': RandomState(MT19937) at 0x11DF35A40, 'i': 24, 'kappa': 1.584893192461113, 'exploration_decay': 0.9261187281287935, 'exploration_decay_delay': 0}",9112.84555858732,50.09414478280899,1.4197458794123752e-05,8,75
88478,5,3,29.72687830829422,52.40246247379602,"{'random_state': RandomState(MT19937) at 0x11DF35A40, 'i': 24, 'kappa': 1.584893192461113, 'exploration_decay': 0.9261187281287935, 'exploration_decay_delay': 0}",6058.852803144336,53.65714233258645,1.216661363296498e-05,11,245
99764,0,4,48.18131799081776,52.40246247379602,"{'random_state': RandomState(MT19937) at 0x11DF35A40, 'i': 30, 'kappa': 0.9999999999999996, 'exploration_decay': 0.9261187281287935, 'exploration_decay_delay': 0}",7891.8546744396845,0.010208347135303822,0.7290195785881268,208,219
99767,1,4,32.93885254979628,52.40246247379602,"{'random_state': RandomState(MT19937) at 0x11DF35A40, 'i': 30, 'kappa': 0.9999999999999996, 'exploration_decay': 0.9261187281287935, 'exploration_decay_delay': 0}",7926.511822501114,0.026776691908147677,0.9274705874422279,215,10
99766,2,4,49.0114347178618,52.40246247379602,"{'random_state': RandomState(MT19937) at 0x11DF35A40, 'i': 30, 'kappa': 0.9999999999999996, 'exploration_decay': 0.9261187281287935, 'exploration_decay_delay': 0}",4011.039314418259,0.01791984613099237,0.8329056929861023,240,21
99769,3,4,42.625078020030436,52.40246247379602,"{'random_state': RandomState(MT19937) at 0x11DF35A40, 'i': 30, 'kappa': 0.9999999999999996, 'exploration_decay': 0.9261187281287935, 'exploration_decay_delay': 0}",7573.542503042291,0.017268421021238517,0.8841531839659394,150,56
99768,4,4,44.59293323814206,52.40246247379602,"{'random_state': RandomState(MT19937) at 0x11DF35A40, 'i': 30, 'kappa': 0.9999999999999996, 'exploration_decay': 0.9261187281287935, 'exploration_decay_delay': 0}",10000.0,0.01,1.0,256,34
99765,5,4,40.977074761680825,52.40246247379602,"{'random_state': RandomState(MT19937) at 0x11DF35A40, 'i': 30, 'kappa': 0.9999999999999996, 'exploration_decay': 0.9261187281287935, 'exploration_decay_delay': 0}",6239.18560399225,0.024414353491714336,0.7677572937659952,230,227
