pid,worker,iteration,target,best_target,acq_params,MODEL_WEIGHT_TUNE,POLICY_WEIGHT_TUNE,LEARNING_RATE_TUNE,LAYER1_TUNE,LAYER2_TUNE
6743,0,5,-4353.0,-249.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",147.00451509981113,0.0266184143700831,0.08601334608373674,47,256
6746,1,5,-1890.0,-249.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",2733.2360650070364,0.9397683481218243,0.05662026694506912,68,252
6741,2,5,-4769.0,-249.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",146.82341083381212,0.026624706317984036,0.08614002570484908,47,256
6745,3,5,-1855.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",445.9959612174376,0.026470097668122798,0.01841866176792133,41,167
6742,4,5,-157.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",1062.8867303429126,0.9278118476829581,0.013984638078471815,43,121
6744,5,5,-2702.0,-249.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 36, 'kappa': 2.5118864315095757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",2860.78093391779,1.0763652602484457,0.060573515732521316,70,254
7568,0,6,-6877.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",149.3262619758808,0.07873646178228035,0.08938060774643393,41,256
7572,1,6,-4307.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",147.72563298613716,0.08047869510793884,0.09050045298343541,41,256
7567,2,6,-6265.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",147.21718084837622,0.0847759249431763,0.09177151314555877,41,256
7571,3,6,-3466.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",222.48851303768743,0.06754100245735044,0.06860536647204389,46,249
